,area1,area2,area3,area4,area5,area6,area7,area8,mean_heart,angle1,angle2,angle3,angle4,angle5,angle6,angle7,angle8,dist_gap1_1,dist_gap1_2,dist_gap1_3,dist_gap1_4,dist_gap1_5,dist_gap2_1,dist_gap2_2,dist_gap2_3,dist_gap2_4,dist_gap2_5,dist_gap3_1,dist_gap3_2,dist_gap3_3,dist_gap3_4,dist_gap3_5,dist_gap4_1,dist_gap4_2,dist_gap4_3,dist_gap4_4,dist_gap4_5,dist_gap5_1,dist_gap5_2,dist_gap5_3,dist_gap5_4,dist_gap5_5,dist_gap6_1,dist_gap6_2,dist_gap6_3,dist_gap6_4,dist_gap6_5,dist_gap7_1,dist_gap7_2,dist_gap7_3,dist_gap7_4,dist_gap7_5,dist_gap8_1,dist_gap8_2,dist_gap8_3,dist_gap8_4,dist_gap8_5,class,simi,diff,avg_dis1,avg_dis2,avg_dis3,avg_dis4,avg_dis5
304,1227.0,1912.0,925.5,1156.0,1986.0,1295.0,1330.5,1411.0,0.0,73.46516214265485,25.144785630678943,25.016893478100023,-48.17983011986424,-104.50016676655255,-149.03624346792648,168.5180086452519,123.6900675259798,94.04786015641186,37.36308338453881,25.317977802344327,39.11521443121589,96.1873172512884,113.70136322841516,28.30194339616981,23.40939982143925,39.82461550347976,114.02192771568107,112.60550608207396,27.29468812791236,28.284271247461906,26.92582403567252,108.0185169311262,103.7111372997134,44.29446918070021,27.29468812791236,38.18376618407357,92.76313923105448,84.0,26.92582403567252,27.29468812791236,29.27456233660889,114.0701538527936,91.28526715741155,36.23534186398688,21.93171219946131,31.827660925679098,96.17692030835671,92.00543462209176,28.0713376952364,20.591260281974,28.46049894151541,97.01546268507924,86.2670273047588,16.1245154965971,14.422205101855956,29.73213749463701,101.23734488813898,Broken,0.7371,23.045289948517716,96.875,29.25,23.125,32.375,102.25
24,3241.5,3266.0,3167.0,3295.5,3196.0,2946.0,3118.5,3215.5,3180.75,72.64597536373867,30.173520029644333,-20.282559088916607,-57.72435568542237,-110.1706534118504,-152.35402463626133,160.01689347810003,118.07248693585296,91.00549433962765,13.601470508735444,4.0,10.198039027185567,94.0,90.52071586106683,10.295630140987,5.0,10.63014581273465,89.80534505250787,92.0869154657707,11.0,1.4142135623730951,12.041594578792296,88.05112151472007,89.8276126811795,14.866068747318506,0.0,11.40175425099138,89.10667763978185,86.05230967266364,14.866068747318506,1.0,11.180339887498947,90.08884503644168,91.21951545584967,10.63014581273465,2.23606797749979,10.0,85.56284240252891,93.0,12.649110640673518,1.0,11.0,92.0,86.27861844049197,11.40175425099138,2.0,10.0,89.80534505250787,Complete,0.9621,11.212984097106014,89.75,10.5,2.0,10.625,89.5
67,3433.0,3469.5,3470.5,3466.5,3548.0,3527.5,3496.5,3389.5,3475.125,73.90918365114783,31.32869286780417,-16.587338556927413,-63.43494882292201,-109.98310652189998,-156.948699083527,157.28558764683277,123.40782458970894,90.00555538409837,13.152946437965904,4.123105625617661,12.529964086141668,91.08786966440702,86.97700845625813,11.40175425099138,0.0,8.06225774829855,87.72684879784524,90.00555538409837,10.04987562112089,2.23606797749979,9.055385138137416,88.05112151472007,86.27861844049197,9.219544457292889,1.4142135623730951,13.038404810405298,89.80534505250787,89.02246907382428,10.44030650891055,3.0,12.36931687685298,93.1343116150004,92.65527507918802,12.649110640673518,0.0,11.180339887498947,93.38094023943002,102.07840124139877,11.704699910719626,1.0,11.180339887498947,101.01980003939822,82.07313811473277,13.341664064126334,2.8284271247461903,11.704699910719626,84.8999411071645,Complete,0.8879,18.675436053819883,89.625,9.875,1.625,10.875,90.75
312,1529.0,3502.5,1735.0,1390.0,3711.5,1285.5,1507.5,2914.0,0.0,77.57405713457253,33.90627698844215,-19.17900802581072,-55.71312302279104,-113.19859051364818,-154.17900802581073,165.96375653207352,119.6237487511738,84.2140130857092,15.132745950421556,17.4928556845359,22.20360331117452,81.02468759581859,60.10823570859488,33.015148038438355,15.0,7.071067811865476,59.81638571495272,90.6697303403953,28.0713376952364,24.33105012119288,21.54065922853801,97.0051545022222,65.86349520030045,31.144823004794876,16.15549442140351,27.85677655436824,96.87620966986684,87.00574693662483,18.68154169226941,9.433981132056603,4.123105625617661,62.07253821135398,96.21330469326996,39.59797974644666,25.495097567963924,28.319604517012596,94.04786015641186,87.05170877128145,10.198039027185567,101.49384217774002,95.42536350467836,82.05485969764375,88.41379982785493,16.0312195418814,15.0,13.038404810405298,65.29931086925804,Broken,0.8505,19.943851134545035,82.125,35.125,27.75,27.125,79.5
75,3048.0,3242.0,2941.0,1505.0,3234.0,3095.0,3221.5,2984.5,2908.875,75.71890426402918,26.56505117707799,-14.85861444792466,-63.92464441605123,-102.52880770915152,-153.434948822922,162.58202920779715,118.95099520746682,86.02325267042627,12.041594578792296,4.47213595499958,11.40175425099138,90.00555538409837,90.52071586106683,10.770329614269007,0.0,10.770329614269007,86.97700845625813,88.0,8.0,1.0,9.486832980505138,87.02298546935747,85.70297544426332,10.295630140987,2.23606797749979,14.422205101855956,89.8276126811795,91.13725912051558,8.94427190999916,2.23606797749979,10.198039027185567,88.2779700718135,88.3911760301898,10.44030650891055,0.0,12.529964086141668,92.65527507918802,88.02272433866155,15.652475842498529,5.830951894845301,14.142135623730953,89.0,82.03657720797473,10.770329614269007,1.4142135623730951,12.206555615733702,83.6301381082203,Complete,0.9505,11.948711488900324,87.25,9.125,1.875,11.5,88.0
82,3265.0,3264.0,3163.5,3286.5,3229.5,3281.0,3329.5,3232.5,3256.4375,74.05460409907715,29.35775354279128,-11.768288932020644,-61.29404745659892,-106.92751306414704,-152.4027041313563,159.44395478041653,117.05059700708614,85.09406559801923,12.0,4.123105625617661,12.16552506059644,90.00555538409837,86.27861844049197,14.7648230602334,2.23606797749979,12.529964086141668,86.2670273047588,89.00561780022652,11.180339887498947,1.0,7.071067811865476,86.09297300012354,91.21951545584967,13.41640786499874,1.4142135623730951,16.15549442140351,87.68124086713189,92.02173656261871,13.038404810405298,5.0,12.083045973594572,92.00543462209176,91.93475947648965,13.0,1.4142135623730951,9.433981132056603,88.3911760301898,95.0,8.94427190999916,1.0,8.94427190999916,93.00537618869136,85.58621384311844,12.206555615733702,1.0,11.6619037896906,83.48652585896721,Complete,0.9608,16.772601490637467,89.25,11.125,2.0,10.875,88.125
298,3188.5,1883.0,1521.0,3468.5,1269.0,1302.0,1649.5,1335.0,0.0,76.20051460398064,30.96375653207352,-14.995079129175986,-61.92751306414704,-105.01836063115068,-147.3194452566366,165.7499673021964,109.29004621918874,73.17103251970687,9.219544457292889,5.385164807134504,7.280109889280518,65.06919393998976,85.0411665018772,10.816653826391969,10.0,11.6619037896906,72.18032973047436,64.19501538281614,9.486832980505138,9.486832980505138,23.345235059857504,69.26037828369117,73.0,8.48528137423857,2.23606797749979,13.0,67.62396025078685,98.02040603874276,20.615528128088304,19.6468827043885,37.12142238654117,97.73944955850732,78.56844150166147,38.897300677553446,33.97057550292606,30.80584360149873,91.96738552334736,64.1248781675256,18.027756377319943,8.48528137423857,9.848857801796104,73.00684899377592,101.83319694480774,27.31300056749533,24.166091947189145,24.186773244895647,79.98124780221924,Broken,0.8019,16.092050901824702,79.5,16.125,13.75,19.25,76.625
293,1581.0,2990.0,1117.0,1204.5,3136.0,969.5,2692.0,1187.5,0.0,70.61548432064217,32.79953127261921,-11.49656301758578,-55.75096699318805,-101.3099324740202,-152.56027205180072,178.7811247648687,122.1712171285446,90.0499861188218,17.26267650163207,10.44030650891055,7.071067811865476,63.34824385884742,85.63293758829018,7.810249675906654,13.038404810405298,12.727922061357855,51.22499389946279,89.08984229416954,37.05401462729781,12.36931687685298,34.23448553724738,76.02631123499285,83.6301381082203,16.492422502470642,22.20360331117452,23.43074902771996,86.31338250816034,68.3593446428504,10.63014581273465,10.0,10.63014581273465,58.00862004909271,100.12492197250393,33.24154027718932,22.47220505424423,15.297058540778355,77.62087348130012,102.95630140987,6.708203932499369,7.810249675906654,8.602325267042627,83.15046602394962,71.58910531638176,44.68780594300866,31.144823004794876,33.28663395418648,74.51845409024533,Broken,0.8322,20.9144485930258,86.0,21.375,15.875,17.75,71.0
9,3376.5,3509.0,3480.0,3390.0,3325.5,3523.5,3479.0,3388.5,3434.0,73.30075576600639,28.00917670801384,-14.03624346792648,-63.99665415548856,-105.1540680503126,-153.434948822922,161.565051177078,120.17352002964432,86.02325267042627,9.0,2.23606797749979,8.54400374531753,95.00526301210895,90.52071586106683,12.529964086141668,1.0,12.36931687685298,89.09545442950498,95.0210502993942,11.704699910719626,3.1622776601683795,13.92838827718412,93.00537618869136,96.16652224137046,7.810249675906654,2.23606797749979,7.280109889280518,94.76286192385707,90.08884503644168,15.297058540778355,1.4142135623730951,15.132745950421556,90.0222194794152,94.17536832951598,11.6619037896906,2.23606797749979,12.083045973594572,94.76286192385707,93.02150289046077,13.41640786499874,1.0,11.180339887498947,92.04890004774636,87.04596486914255,8.06225774829855,3.1622776601683795,11.180339887498947,91.93475947648965,Complete,0.9402,18.03778228904544,91.375,9.25,1.875,11.125,92.25
171,3378.0,3272.0,1591.5,1602.5,3167.5,3166.0,1578.0,3155.0,2613.8125,73.49563861824498,30.173520029644333,-18.08344538304866,-63.43494882292201,-108.77803322244554,-152.98733465206146,164.6498635075756,123.36636600105956,84.00595217006948,15.132745950421556,7.280109889280518,16.1245154965971,87.02298546935747,89.8276126811795,14.317821063276352,1.0,8.246211251235321,89.87213138676528,85.00588214941364,13.92838827718412,2.0,15.297058540778355,85.0235261559999,87.0,14.422205101855956,0.0,16.401219466856727,92.31467922275417,85.0,14.560219778561036,1.0,12.649110640673518,79.05694150420949,87.69264507357501,10.0,5.0990195135927845,14.317821063276352,91.93475947648965,88.02272433866155,15.524174696260024,3.0,16.1245154965971,89.02246907382428,90.52071586106683,14.317821063276352,2.8284271247461903,12.041594578792296,94.75230867899737,Complete,0.8471,24.51423359308841,86.875,12.125,2.625,13.625,88.25
330,712.0,592.5,1938.0,825.0,524.5,874.0,1024.5,555.5,0.0,78.69006752597979,39.52263127117112,-12.65255650055797,-53.28579702395376,-106.50436138175505,-145.92280471986928,174.28940686250036,122.90524292298792,114.00438588054408,53.23532661682466,57.0350769263968,62.03224967708329,116.0,101.9803902718557,37.8021163428716,43.18564576337837,56.859475903318,90.27181176868004,94.02127418834527,23.323807579381203,20.518284528683196,16.278820596099706,84.5931439302264,64.03124237432849,7.280109889280518,5.0990195135927845,10.198039027185567,30.01666203960727,77.0,11.6619037896906,10.63014581273465,17.029386365926403,29.73213749463701,120.20815280171308,7.280109889280518,13.45362404707371,29.068883707497267,87.72684879784524,83.38465086573187,30.01666203960727,27.85677655436824,27.85677655436824,89.02246907382428,89.62700485902673,39.6232255123179,56.22277118748239,65.76473218982953,105.55093557141026,Unrecognizable,0.7819,20.8491208627506,92.75,25.5,28.875,35.25,78.75
285,951.5,1228.0,1383.0,3461.5,1941.5,1274.0,1647.0,1478.0,0.0,72.2995722113328,31.13897243697885,-13.134022306396323,-59.32271997820356,-116.99583839408665,-150.35013649242444,157.24902365721235,113.38522105721376,94.02127418834527,32.55764119219941,46.04345773288535,60.07495318350236,118.3427226321923,93.60555539069249,26.019223662515376,28.653097563788805,37.64306044943742,85.9127464349732,101.07917688624102,57.14017850864661,36.013886210738214,21.0,94.13288479590966,56.56854249492381,12.16552506059644,10.44030650891055,15.524174696260024,75.69015788066504,93.05912099305472,34.058772731852805,32.55764119219941,35.510561809129406,109.22453936730518,84.50443775329198,44.59820624195552,33.94112549695428,24.166091947189145,128.3160161476345,112.11155159036912,10.0,26.92582403567252,54.00925846556311,107.00467279516349,102.55242561733974,7.211102550927978,17.0,29.410882339705484,97.94896630388703,Broken,0.8372,22.09986925248724,91.875,29.75,28.5,34.375,101.625
27,3370.0,3329.5,3498.0,3396.0,3428.0,3423.0,3498.5,3353.5,3412.0625,72.25532837494306,30.173520029644333,-14.85861444792466,-61.38954033403479,-109.17900802581072,-155.55604521958347,161.565051177078,116.565051177078,90.0222194794152,13.41640786499874,3.0,9.055385138137416,92.00543462209176,96.20810776644556,10.63014581273465,2.0,8.602325267042627,93.34880824091972,92.00543462209176,11.180339887498947,2.23606797749979,10.770329614269007,93.08598175880188,84.1486779456457,9.219544457292889,1.0,9.486832980505138,88.3911760301898,92.00543462209176,16.76305461424021,3.605551275463989,15.811388300841896,95.0210502993942,92.65527507918802,11.704699910719626,1.4142135623730951,11.31370849898476,96.17692030835671,93.04837451562494,10.816653826391969,1.0,10.44030650891055,92.13576938409967,82.03657720797473,13.41640786499874,1.0,8.94427190999916,84.8999411071645,Complete,0.9497,13.698955182332522,90.125,10.5,1.75,10.0,91.625
279,1664.5,1307.5,3175.5,1831.0,1490.5,3562.5,1271.0,1280.0,0.0,78.48616881551298,28.393019421382995,-12.0947570770121,-59.34933204294713,-104.2645122980799,-157.30620505490765,160.4268741695898,126.30449712257524,77.23341245859851,15.620499351813308,9.433981132056603,17.08800749063506,70.00714249274856,106.4048871058092,33.94112549695428,28.319604517012596,23.021728866442675,73.10950690573696,69.35416353759881,15.0,6.4031242374328485,7.280109889280518,73.06161783043132,79.20858539325141,18.788294228055936,5.0990195135927845,27.73084924772409,80.0,65.00769185258002,18.68154169226941,10.816653826391969,29.8328677803526,71.25307010929424,60.8276253029822,4.47213595499958,8.06225774829855,8.602325267042627,74.51845409024533,102.12247548899312,28.284271247461906,20.223748416156685,16.278820596099706,98.41239759298622,92.02173656261871,41.77319714841085,36.069377593742864,33.301651610693426,99.0050503762308,Broken,0.8289,11.158790182718135,81.25,20.5,15.25,20.0,79.75
224,3338.0,3372.5,3386.5,3408.5,3467.0,3363.0,3436.0,3207.0,0.0,78.69006752597979,24.94390526342458,-15.945395900922854,-56.309932474020215,-117.0955524937518,-162.80145877993414,155.05609473657543,121.86597769360368,100.12492197250393,13.92838827718412,8.0,8.0,86.14522621712709,100.4987562112089,12.206555615733702,8.54400374531753,11.31370849898476,97.67292357659824,95.00526301210895,14.317821063276352,7.071067811865476,10.04987562112089,97.0,96.87620966986684,22.80350850198276,3.0,16.76305461424021,66.60330322138685,96.1041102138717,16.55294535724685,21.633307652783937,14.317821063276352,94.76286192385707,98.29038610159184,14.866068747318506,4.123105625617661,11.704699910719626,83.45058418010026,93.0,17.26267650163207,9.486832980505138,7.810249675906654,77.52418977325722,97.18538984847466,10.0,7.280109889280518,9.219544457292889,84.1486779456457,Incomplete,0.8258,11.72762175702826,96.875,13.75,8.375,10.75,85.5
211,2933.0,2857.0,2648.0,2747.5,2947.0,3249.0,3281.0,3040.0,0.0,71.96571443287014,31.79891282429442,-8.820379552021057,-56.0035408517495,-105.46121774044192,-148.1340223063963,162.52522574374433,114.27444113443946,99.02019995940222,15.620499351813308,3.1622776601683795,12.16552506059644,92.19544457292888,89.8276126811795,17.204650534085253,9.848857801796104,14.422205101855956,92.63368717696602,86.37129152675674,17.0,8.48528137423857,7.280109889280518,90.0222194794152,88.3911760301898,16.401219466856727,7.615773105863909,9.848857801796104,89.9388681271896,90.0222194794152,12.16552506059644,7.071067811865476,8.06225774829855,86.05230967266364,93.60555539069249,11.6619037896906,7.0,18.43908891458577,94.92101980067427,81.02468759581859,17.804493814764857,10.0,11.180339887498947,84.02380615040002,85.56284240252891,6.4031242374328485,7.810249675906654,13.0,92.20086767487604,Incomplete,0.9331,9.260997023817255,88.875,13.0,7.25,11.5,89.875
192,3462.5,3335.5,3407.0,3407.0,3337.5,3395.5,3278.5,3337.0,3370.0625,75.37912601136834,23.838740183171723,-17.198541220065866,-62.24145939893998,-107.7004277886672,-152.92791976200724,163.3007557660064,119.74488129694222,96.02083107326244,17.11724276862369,3.0,6.324555320336759,89.0,94.06912352095134,17.46424919657298,4.123105625617661,11.40175425099138,97.0,95.0210502993942,11.6619037896906,1.0,9.848857801796104,93.00537618869136,90.55385138137416,14.7648230602334,1.0,15.811388300841896,95.5876561068426,88.0056816347672,14.560219778561036,0.0,9.848857801796104,88.0056816347672,91.96738552334736,12.529964086141668,1.4142135623730951,10.770329614269007,92.65527507918802,91.0,15.033296378372908,1.4142135623730951,17.46424919657298,86.09297300012354,86.97700845625813,18.788294228055936,4.47213595499958,12.806248474865695,82.73451516749222,Complete,0.9117,18.513228511316804,91.375,13.0,1.875,11.125,90.25
153,3023.0,3102.0,2968.0,1570.5,3021.5,3137.0,3127.5,3175.0,2890.5625,72.89727103094764,30.579226872489016,-15.780753309515392,-63.43494882292201,-105.2551187030578,-153.90457584261168,164.05460409907712,126.19320730556468,85.0235261559999,5.0,1.0,3.0,92.02173656261871,91.2414379544733,13.038404810405298,1.4142135623730951,9.219544457292889,89.80534505250787,93.0,12.36931687685298,1.4142135623730951,11.180339887498947,88.0056816347672,93.34880824091972,12.041594578792296,1.0,11.40175425099138,94.11163583744572,89.05054744357274,13.0,3.1622776601683795,11.0,89.35882720806042,85.63293758829018,13.152946437965904,0.0,10.816653826391969,82.02438661763951,90.0499861188218,10.770329614269007,1.4142135623730951,10.770329614269007,91.02197536858888,83.6301381082203,13.45362404707371,6.708203932499369,13.038404810405298,87.68124086713189,Complete,0.926,16.218922804031024,88.625,10.25,1.75,9.75,89.0
125,3405.5,3418.5,3341.0,3394.0,3345.0,3636.5,3547.5,3480.0,3446.0,74.05460409907715,27.5528115767178,-10.7842978675626,-62.9044475062482,-109.23067237566129,-160.20112364547506,156.16125981682828,118.14160123226172,92.00543462209176,11.180339887498947,1.0,10.0,91.00549433962765,91.2414379544733,13.892443989449804,2.0,18.35755975068582,93.33809511662427,90.0499861188218,7.280109889280518,2.8284271247461903,9.055385138137416,87.05170877128145,87.72684879784524,10.63014581273465,0.0,12.041594578792296,93.38094023943002,85.0,15.297058540778355,4.123105625617661,11.04536101718726,85.09406559801923,88.52683209061533,15.231546211727816,1.0,8.06225774829855,92.02173656261871,97.0,14.560219778561036,2.23606797749979,13.92838827718412,94.02127418834527,87.69264507357501,7.810249675906654,2.0,8.94427190999916,91.35097153287424,Complete,0.9865,15.565814718879324,89.625,10.0,1.75,11.125,90.75
270,3788.0,1531.0,1169.0,1165.5,3371.0,1926.5,1994.0,1396.5,0.0,65.22485943116808,34.43898930880361,-6.788974574438791,-51.00900595749453,-109.74683660542613,-161.93952806380082,162.18111108547723,120.65066795705286,79.02531240052139,11.180339887498947,3.1622776601683795,4.0,72.00694410957877,123.0447073221762,63.60031446463138,38.47076812334269,33.301651610693426,95.524865872714,92.0,22.0,28.0713376952364,33.24154027718932,100.84145972763385,89.8276126811795,38.948684188300895,37.01351104664349,39.66106403010388,89.64373932405988,70.25667228100119,9.219544457292889,12.16552506059644,16.278820596099706,77.10382610480494,87.11486669908874,10.0,11.40175425099138,22.80350850198276,80.62257748298549,76.10519036176179,4.123105625617661,32.57299494980466,23.021728866442675,100.4987562112089,75.0066663703967,9.486832980505138,14.7648230602334,18.027756377319943,107.5174404457249,Broken,0.8316,25.068900119211516,86.375,24.25,21.875,23.5,90.0
34,3251.5,3276.0,3260.5,3200.0,3255.0,3293.0,3340.5,3185.0,3257.6875,70.82099197418928,29.1676133795778,-14.349332042947134,-62.35402463626132,-112.01128319791935,-156.03751102542182,159.56717132060132,114.44395478041652,95.0,9.219544457292889,4.123105625617661,5.0990195135927845,95.00526301210895,94.75230867899737,9.486832980505138,1.0,7.615773105863909,91.92388155425118,94.04786015641186,8.54400374531753,1.4142135623730951,8.06225774829855,92.02173656261871,92.65527507918802,13.152946437965904,5.0,11.180339887498947,97.5909831900468,87.02298546935747,10.04987562112089,1.0,11.704699910719626,88.14193099768123,89.09545442950498,10.816653826391969,3.605551275463989,13.0,91.28526715741155,87.02298546935747,9.486832980505138,0.0,8.246211251235321,88.0,86.97700845625813,15.811388300841896,1.0,13.601470508735444,90.55385138137416,Complete,0.8845,15.21078081310634,90.5,9.25,2.0,9.5,91.5
159,3432.0,3352.5,3400.5,3297.5,3464.5,3571.5,3436.0,2948.5,3362.875,73.30075576600639,27.59729586864372,-15.945395900922854,-63.99665415548856,-111.03751102542182,-156.80140948635182,155.4622715234222,120.01836742760908,89.00561780022652,8.54400374531753,3.605551275463989,9.219544457292889,88.0,90.52071586106683,9.433981132056603,1.0,9.433981132056603,89.10667763978185,95.00526301210895,8.06225774829855,2.23606797749979,5.385164807134504,93.00537618869136,89.10667763978185,11.704699910719626,0.0,11.180339887498947,96.42613753542138,94.04786015641186,10.770329614269007,0.0,11.704699910719626,91.26883367283708,95.4829827770373,15.652475842498529,2.23606797749979,15.231546211727816,94.06912352095134,93.00537618869136,14.560219778561036,2.0,16.1245154965971,92.0869154657707,84.17244204607586,14.422205101855956,1.0,13.92838827718412,84.8999411071645,Complete,0.9595,12.384831321915613,91.125,9.625,1.375,11.125,90.875
29,3464.5,3242.0,3050.5,3432.5,3430.5,3256.0,3293.5,3421.0,3323.8125,71.56505117707799,30.579226872489016,-14.03624346792648,-62.40270413135627,-104.62087398863166,-155.3764352138364,163.41266144307258,119.05460409907714,90.0,10.816653826391969,5.385164807134504,10.198039027185567,90.0,93.38094023943002,14.317821063276352,2.23606797749979,14.7648230602334,92.63368717696602,93.04837451562494,9.486832980505138,1.0,12.083045973594572,92.00543462209176,91.21951545584967,13.41640786499874,1.0,13.41640786499874,91.92388155425118,89.02246907382428,10.770329614269007,3.1622776601683795,9.486832980505138,89.02246907382428,87.04596486914255,12.083045973594572,3.0,11.6619037896906,91.21951545584967,89.02246907382428,10.816653826391969,1.4142135623730951,8.06225774829855,92.0,84.17244204607586,12.649110640673518,1.4142135623730951,11.704699910719626,86.27861844049197,Complete,0.9325,13.56482137718874,89.5,10.125,2.125,11.0,90.375
63,3322.0,3318.5,3451.0,3344.0,3257.5,3344.5,3365.0,3403.5,3350.75,77.82854179141253,30.96375653207352,-14.03624346792648,-65.2975697722287,-108.43494882292202,-152.48799737614854,161.8962369654934,125.53767779197436,91.0494371207203,15.524174696260024,6.082762530298219,16.1245154965971,90.0499861188218,94.79451460923254,12.529964086141668,1.0,8.06225774829855,91.21951545584967,91.0494371207203,9.219544457292889,1.4142135623730951,8.246211251235321,92.02173656261871,81.5659242576212,12.206555615733702,1.4142135623730951,8.06225774829855,87.11486669908874,90.0499861188218,12.083045973594572,3.1622776601683795,11.704699910719626,91.02197536858888,89.10667763978185,11.6619037896906,0.0,9.848857801796104,85.58621384311844,88.0056816347672,9.486832980505138,2.8284271247461903,10.44030650891055,86.00581375697809,86.45229898620394,11.40175425099138,1.0,8.54400374531753,84.21995013059554,Complete,0.8959,9.32494904090652,88.75,10.5,1.875,9.75,88.25
108,3134.5,3188.5,3020.5,3160.0,2973.0,1583.0,3027.5,3131.5,2902.3125,74.05460409907715,29.35775354279128,-15.461217740441905,-62.40270413135627,-108.82471001824008,-155.6589100633075,160.11483488614456,118.6104596659652,83.0,10.198039027185567,2.0,9.219544457292889,87.02298546935747,93.38094023943002,16.492422502470642,2.23606797749979,13.0,89.80534505250787,88.0056816347672,7.071067811865476,3.0,9.0,89.00561780022652,93.34880824091972,16.15549442140351,1.4142135623730951,12.041594578792296,89.8276126811795,89.0,13.892443989449804,1.4142135623730951,10.198039027185567,88.2779700718135,94.06912352095134,10.44030650891055,1.0,8.246211251235321,91.93475947648965,91.0,11.704699910719626,1.0,9.219544457292889,93.00537618869136,86.31338250816034,18.788294228055936,1.4142135623730951,19.4164878389476,88.45903006477066,Complete,0.9586,17.69825458231515,89.625,11.375,1.5,11.125,89.25
182,3393.5,3331.0,3292.0,3366.0,3369.0,3400.5,3292.5,3296.5,3342.625,72.58202920779716,30.173520029644333,-16.587338556927413,-61.85839876773828,-110.95577673063218,-152.969139740157,162.29957221133282,116.565051177078,85.0,9.486832980505138,1.4142135623730951,9.055385138137416,89.00561780022652,91.28526715741155,8.48528137423857,1.0,12.529964086141668,94.92101980067427,93.0,11.04536101718726,3.605551275463989,9.055385138137416,88.0056816347672,87.72684879784524,13.341664064126334,1.0,12.083045973594572,91.54780172128658,90.0499861188218,9.0,1.0,11.0,93.0,88.3911760301898,9.486832980505138,2.23606797749979,9.486832980505138,93.34880824091972,93.00537618869136,9.055385138137416,3.605551275463989,12.041594578792296,95.0210502993942,87.04596486914255,11.704699910719626,1.4142135623730951,16.76305461424021,93.43446901438462,Complete,0.958,17.266910881709837,89.25,9.125,1.625,11.25,92.0
132,3275.5,3286.0,3363.5,3299.5,3273.0,3106.0,3222.5,3219.0,3255.625,74.64986350757557,29.60445074600491,-15.461217740441905,-62.40270413135627,-108.79988515865266,-152.52556837372288,165.20323775494268,122.47119229084848,88.02272433866155,13.601470508735444,2.8284271247461903,13.41640786499874,93.0,90.52071586106683,11.40175425099138,0.0,9.848857801796104,89.80534505250787,93.00537618869136,13.0,1.0,12.36931687685298,90.00555538409837,91.21951545584967,12.36931687685298,0.0,8.246211251235321,98.351410767716,89.02246907382428,14.7648230602334,5.385164807134504,14.560219778561036,89.02246907382428,87.68124086713189,12.36931687685298,2.0,8.54400374531753,87.04596486914255,91.02197536858888,12.0,1.0,9.486832980505138,89.02246907382428,86.31338250816034,13.41640786499874,2.0,11.04536101718726,88.3911760301898,Complete,0.9686,13.354420251493476,89.375,11.125,1.625,10.5,90.375
166,3180.0,3249.5,3138.0,3172.0,3227.5,3314.5,3246.5,3243.5,3221.4375,71.56505117707799,31.675468738109213,-14.300277449185588,-57.72435568542237,-110.69545073406329,-156.948699083527,161.565051177078,119.47588900324574,96.00520819205592,13.0,6.082762530298219,8.246211251235321,94.00531899844816,86.2670273047588,11.6619037896906,1.4142135623730951,9.433981132056603,84.1486779456457,84.02380615040002,10.44030650891055,0.0,9.486832980505138,83.0,84.1486779456457,8.06225774829855,0.0,12.36931687685298,95.13148795220224,91.0,10.770329614269007,2.23606797749979,9.848857801796104,87.28115489611719,91.93475947648965,14.317821063276352,1.0,10.198039027185567,87.68124086713189,91.00549433962765,11.704699910719626,6.324555320336759,12.16552506059644,87.0,84.1486779456457,10.0,2.0,13.0,85.56284240252891,Complete,0.9136,20.99096030534531,88.375,10.25,2.25,10.25,87.75
300,1512.0,2908.0,1533.0,3466.5,1747.5,1724.5,3710.5,1303.5,0.0,74.05460409907715,28.369046293278583,-8.820379552021057,-53.3102771675242,-100.68491240000272,-144.8879888155778,165.37912601136836,126.71420297604628,90.19977827023745,15.033296378372908,16.64331697709324,32.0624390837628,83.15046602394962,85.56284240252891,9.0,10.63014581273465,11.40175425099138,82.02438661763951,82.29823813423954,26.570660511172846,14.212670403551895,10.295630140987,81.2219182240853,46.01086828130936,7.071067811865476,9.899494936611664,10.770329614269007,59.20304046246274,83.00602387778854,29.017236257093817,19.026297590440446,19.6468827043885,89.56003573022959,71.11961754677819,39.05124837953327,12.16552506059644,18.027756377319943,113.95174417269794,92.07062506576132,8.06225774829855,7.071067811865476,12.727922061357855,59.21148537234985,83.45058418010026,36.12478373637688,35.4682957019364,32.55764119219941,87.6184911990614,Broken,0.8404,12.55527580357357,79.0,21.0,15.25,18.0,81.625
